run_id,condition,seed,status,val_bpb,train_loss,avg_skel_dist,avg_centerline_dice,avg_cc_diff,is_success,elapsed_s
sheet_compression_seed0,sheet_compression,0,FAILED,,,,,,,22.96382160700159
thick_slice_seed0,thick_slice,0,FAILED,,,,,,,20.604898239995237
rician_noise_seed0,rician_noise,0,FAILED,,,,,,,23.234178548998898
blank_rectangles_seed0,blank_rectangles,0,FAILED,,,,,,,23.20974884899624
